index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
107659,278,6,07/06/2014,651,1,0,0,0,5958
406833,304,1,14/10/2013,997,1,0,0,1,8467
153930,71,3,17/07/2013,814,1,1,0,0,10598
544865,389,2,05/05/2015,1325,1,1,0,0,11738
172089,1012,5,09/01/2015,518,1,1,0,0,6237
373950,789,4,16/07/2015,490,1,1,0,0,3558
517254,182,6,25/01/2014,413,1,0,0,0,4664
520496,1003,5,15/02/2013,848,1,0,0,0,7176
680058,966,1,30/12/2013,778,1,0,0,1,6862
319286,20,4,01/08/2013,1066,1,1,0,1,9795
356991,685,2,07/04/2015,545,1,0,0,1,5530
617580,1023,4,18/09/2014,532,1,1,0,0,5370
69492,371,5,05/06/2015,667,1,1,0,0,8133
26228,94,7,08/03/2015,0,0,0,0,0,0
200646,435,2,20/01/2015,357,1,0,0,0,2777
599317,803,2,08/04/2014,435,1,0,0,0,5026
389467,723,2,04/02/2014,539,1,1,0,0,6375
327896,427,7,29/03/2015,0,0,0,0,0,0
407100,950,7,05/07/2015,0,0,0,0,0,0
403568,184,5,05/09/2014,617,1,1,0,0,6786
37729,694,3,17/04/2013,641,1,0,0,0,6339
321101,19,2,26/11/2013,568,1,0,0,0,5312
331609,1104,2,23/06/2015,320,1,0,0,0,3755
524237,659,3,27/02/2013,645,1,0,0,0,4481
544562,847,5,07/03/2014,1079,1,1,0,0,7945
466272,305,5,11/04/2014,479,1,0,0,0,4719
5765,639,4,12/03/2015,390,1,0,0,0,3840
327534,401,3,01/10/2014,813,1,1,0,0,9007
354954,461,6,17/01/2015,462,1,0,0,0,4401
356303,834,1,13/10/2014,682,1,0,0,0,5274
620892,1000,3,16/01/2013,544,1,0,0,0,5877
168384,648,2,12/11/2013,510,1,0,0,0,4644
40673,243,5,01/11/2013,0,0,0,1,0,0
710605,178,5,04/01/2013,912,1,0,0,0,9240
37845,630,6,06/09/2014,330,1,0,0,0,2742
596979,359,1,29/06/2015,697,1,1,0,0,8129
303283,17,5,20/09/2013,721,1,0,0,0,5482
96613,115,3,20/05/2015,522,1,1,0,0,7517
617731,351,7,01/02/2015,0,0,0,0,0,0
265737,501,4,20/03/2014,537,1,1,0,0,5403
470190,793,6,07/03/2015,439,1,0,0,0,3882
241693,258,5,17/05/2013,591,1,1,0,0,6329
130815,16,2,02/07/2013,1032,1,1,0,0,9228
556531,550,2,12/02/2013,340,1,0,0,0,3750
64316,987,6,23/11/2013,524,1,0,0,0,3903
214227,65,2,25/11/2014,501,1,1,0,0,6014
478624,410,7,23/11/2014,0,0,0,0,0,0
571247,593,7,18/08/2013,0,0,0,0,0,0
388969,1045,2,08/04/2014,783,1,0,0,0,5733
162055,285,7,13/10/2013,0,0,0,0,0,0
280081,684,2,31/03/2015,729,1,1,0,1,9456
182802,156,4,12/03/2015,687,1,0,0,0,5837
320447,348,2,06/01/2015,0,0,1,1,0,0
709373,1063,7,01/02/2015,0,0,0,0,0,0
272256,398,5,03/07/2015,646,1,1,0,0,6151
226794,895,7,15/06/2014,0,0,0,0,0,0
668204,670,2,17/06/2014,801,1,1,0,1,8242
143832,1050,6,04/10/2014,647,1,0,0,0,5721
560044,84,6,14/02/2015,1368,1,0,0,0,11806
501503,567,4,17/10/2013,612,1,0,0,0,3980
256774,114,6,25/07/2015,529,1,0,0,0,4317
709123,713,3,13/08/2014,1278,1,0,0,1,9371
426352,723,6,16/11/2013,620,1,0,0,0,6875
67786,1039,2,08/10/2013,1050,1,1,0,0,8804
114041,538,2,27/05/2014,586,1,0,0,0,3650
375954,444,7,19/10/2014,0,0,0,0,0,0
639589,926,4,11/04/2013,523,1,1,0,0,7284
52905,78,4,03/04/2014,507,1,1,0,0,3797
51654,965,3,17/09/2014,1030,1,1,0,0,10181
619779,524,4,22/01/2015,855,1,0,0,0,7327
710125,887,2,28/04/2015,630,1,1,0,0,7984
267461,172,4,29/01/2015,873,1,1,0,0,6967
55232,681,6,30/03/2013,420,1,0,0,0,3317
454334,146,6,17/01/2015,723,1,0,0,0,6981
181181,15,4,29/08/2013,793,1,1,0,0,8292
416604,34,1,05/05/2014,1225,1,1,0,0,11352
616068,354,3,10/09/2014,566,1,0,0,0,5944
297093,521,4,11/06/2015,359,1,0,0,0,4066
418078,200,5,10/01/2014,1044,1,1,0,0,8415
148563,947,7,22/03/2015,0,0,0,0,0,0
265950,813,1,12/05/2014,695,1,0,0,0,6292
191040,7,5,19/04/2013,893,1,0,0,0,7675
600062,490,3,17/07/2013,1120,1,1,0,0,8463
64944,603,5,12/06/2015,876,1,0,0,0,6306
349531,133,1,13/01/2014,715,1,0,0,0,5460
357619,686,6,07/02/2015,319,1,0,0,0,2533
432926,528,1,11/05/2015,882,1,0,0,0,8456
536054,925,5,13/03/2015,1113,1,0,0,0,7011
549846,956,2,16/04/2013,516,1,0,0,0,3700
314298,302,6,03/08/2013,316,1,0,0,1,3394
78770,242,7,22/06/2014,0,0,0,0,0,0
64240,29,5,23/08/2013,507,1,0,0,1,5053
405273,1072,7,07/12/2014,0,0,0,0,0,0
531006,854,1,04/05/2015,720,1,1,0,0,7332
424984,289,5,23/01/2015,459,1,0,0,0,4691
411972,1104,4,06/02/2014,444,1,1,0,0,5690
218865,944,3,29/07/2015,1348,1,1,0,1,9303
50084,866,6,19/07/2014,433,1,0,0,0,5571
689359,360,3,10/09/2014,630,1,0,0,0,5348
347884,580,7,08/12/2013,0,0,0,0,0,0
701233,45,2,26/11/2013,310,1,0,0,0,3585
581900,584,5,06/09/2013,375,1,0,0,0,4011
179718,247,4,02/05/2013,845,1,1,0,0,11491
427689,937,2,14/07/2015,650,1,1,0,0,8873
202060,860,1,11/02/2013,575,1,0,0,0,4057
143634,487,4,27/06/2013,601,1,0,0,1,5500
74072,169,1,07/07/2014,710,1,0,0,1,6808
47365,800,7,08/09/2013,0,0,0,0,0,0
115118,681,6,25/10/2014,308,1,0,0,0,2456
533667,86,2,28/05/2013,743,1,1,0,0,6577
616379,922,3,26/11/2014,753,1,1,0,0,7987
544223,337,5,15/08/2014,336,1,0,0,1,4083
662241,816,7,18/05/2014,0,0,0,0,0,0
322581,1106,5,28/11/2014,692,1,1,0,0,6720
588549,1065,6,20/04/2013,257,1,0,0,0,2405
324417,565,1,09/12/2013,847,1,0,0,0,5859
46474,1100,5,26/04/2013,785,1,1,0,0,6777
320735,433,3,28/05/2014,684,1,0,0,0,5457
434960,1065,7,20/10/2013,0,0,0,0,0,0
212673,87,4,12/03/2015,651,1,0,0,0,4857
499783,113,1,24/02/2014,646,1,0,0,0,6227
649367,847,6,07/12/2013,1566,1,0,0,0,10588
366834,643,3,06/05/2015,1072,1,1,0,0,9334
598739,143,5,25/07/2014,491,1,0,0,0,5102
605480,688,6,22/02/2014,154,1,0,0,0,1396
523410,830,3,09/04/2014,626,1,0,0,0,5512
81262,959,5,10/10/2014,837,1,1,0,0,7823
364573,414,4,07/08/2014,451,1,1,0,1,6088
380432,28,4,06/03/2014,695,1,1,0,0,6873
594842,172,3,18/09/2013,700,1,0,0,0,5185
411136,501,2,19/03/2013,611,1,1,0,0,7217
521944,887,4,24/10/2013,553,1,1,0,1,6096
184055,57,4,15/08/2013,1212,1,1,0,1,13841
619889,346,1,07/10/2013,745,1,1,0,0,8776
710526,679,1,15/09/2014,1283,1,1,0,0,12981
224120,533,1,25/05/2015,0,0,0,1,0,0
641277,591,7,25/08/2013,0,0,0,0,0,0
375745,1022,2,15/10/2013,665,1,0,0,0,5436
430287,1023,6,15/03/2014,659,1,0,0,0,6012
571357,397,4,06/03/2014,823,1,1,0,0,6960
168866,543,5,13/06/2014,211,1,0,0,0,2029
620555,133,7,03/03/2013,0,0,0,0,0,0
465192,268,6,01/11/2014,489,1,0,0,0,4204
132539,516,6,30/08/2014,764,1,0,0,0,6112
462701,694,1,08/06/2015,757,1,0,0,0,6776
592796,975,2,07/07/2015,535,1,0,0,1,4552
59373,956,3,08/01/2014,563,1,1,0,0,4704
703697,750,2,14/05/2013,404,1,1,0,0,5452
696831,130,2,11/06/2013,591,1,0,0,0,5259
571407,846,4,04/12/2014,975,1,1,0,0,10513
547025,79,7,26/10/2014,0,0,0,0,0,0
688191,114,7,07/12/2014,0,0,0,0,0,0
433540,194,4,07/11/2013,410,1,1,0,0,4986
429129,56,4,26/09/2013,433,1,1,0,0,5562
518267,7,2,25/03/2014,920,1,0,0,0,7434
562525,1073,3,29/05/2013,932,1,1,0,0,6938
348920,250,2,10/02/2015,592,1,0,0,0,6814
274083,697,6,17/01/2015,1005,1,0,0,0,10125
636449,696,2,02/04/2013,1082,1,0,0,0,8879
234590,158,2,14/01/2014,414,1,0,0,0,6396
447653,801,7,14/06/2015,0,0,0,0,0,0
700758,480,6,20/12/2014,385,1,0,0,0,3149
194002,607,7,01/06/2014,0,0,0,0,0,0
266268,102,3,14/08/2013,1286,1,1,0,1,9473
662265,832,3,25/12/2013,0,0,0,1,1,0
376618,825,5,10/05/2013,517,1,0,0,0,4812
231135,360,5,13/06/2014,734,1,0,0,0,6177
397122,867,6,14/02/2015,469,1,0,0,0,4326
510294,1094,5,10/05/2013,391,1,0,0,0,4800
357447,862,3,12/03/2014,1025,1,0,0,0,7104
53226,295,3,13/03/2013,383,1,0,0,0,3735
447307,472,1,02/06/2014,875,1,1,0,0,7310
2890,1109,1,23/12/2013,916,1,0,0,1,8220
672326,710,4,09/04/2015,306,1,0,0,1,3359
22025,880,1,01/07/2013,928,1,1,0,0,9524
77687,511,6,08/02/2014,798,1,0,0,0,5689
112302,467,5,13/02/2015,1533,1,0,0,0,12495
30666,350,6,13/07/2013,542,1,0,0,1,6478
354974,727,7,16/02/2014,0,0,0,0,0,0
629404,807,6,23/02/2013,886,1,0,0,0,8728
370970,165,7,09/06/2013,0,0,0,0,0,0
132629,510,1,23/06/2014,932,1,0,0,0,8045
398395,975,4,15/01/2015,799,1,1,0,0,8155
575063,969,4,03/07/2014,774,1,1,0,0,5526
587909,216,3,06/11/2013,952,1,1,0,0,8102
193794,1054,2,10/09/2013,717,1,1,0,0,7449
35838,627,7,27/01/2013,0,0,0,0,0,0
368085,531,3,14/05/2014,587,1,0,0,0,4308
94215,413,6,07/03/2015,728,1,0,0,0,6923
525429,538,1,22/06/2015,645,1,0,0,0,4123
424641,62,4,20/06/2013,637,1,1,0,0,6542
470194,190,1,23/12/2013,1111,1,0,0,1,12038
25345,175,1,06/01/2014,802,1,1,0,0,8173
606695,219,1,23/02/2015,399,1,0,0,0,2699
306672,997,5,14/11/2014,444,1,1,0,0,5735
278419,859,2,03/02/2015,695,1,1,0,0,7353
596540,366,5,19/12/2014,785,1,1,0,0,8393
131264,303,7,11/05/2014,0,0,0,0,0,0
61353,331,7,20/04/2014,0,0,0,0,0,0
223691,898,3,21/05/2014,739,1,1,0,0,7382
272745,1023,3,12/06/2013,501,1,0,0,0,4305
121058,9,6,18/01/2014,542,1,0,0,0,5922
148288,1071,2,03/02/2015,874,1,1,0,0,7857
23558,1012,7,15/02/2015,0,0,0,0,0,0
259246,107,1,09/03/2015,975,1,0,0,0,7119
611841,820,7,08/02/2015,0,0,0,0,0,0
446390,959,3,03/04/2013,802,1,0,0,1,7285
187958,62,5,03/01/2014,704,1,0,0,1,6342
80389,1008,5,17/10/2014,612,1,0,0,1,4736
128648,534,1,29/07/2013,818,1,1,0,0,11681
451432,327,2,08/10/2013,1047,1,1,0,0,9239
369475,446,4,21/11/2013,690,1,1,0,0,5298
607344,1041,1,07/01/2013,812,1,1,0,0,7757
568874,647,2,19/02/2013,695,1,1,0,0,6275
313141,835,2,21/05/2013,711,1,0,0,1,6228
435227,242,3,15/10/2014,293,1,0,0,0,2890
190631,378,5,23/05/2014,887,1,1,0,0,6262
425492,3,7,23/02/2014,0,0,0,0,0,0
175586,248,3,25/06/2014,946,1,0,0,0,6385
447158,536,3,11/12/2013,793,1,0,0,0,6671
290844,936,5,28/06/2013,839,1,0,0,0,6810
434030,567,1,28/07/2014,759,1,1,0,1,7487
246050,865,7,30/11/2014,0,0,0,0,0,0
31258,1091,5,15/02/2013,618,1,0,0,0,6223
483181,965,2,15/10/2013,743,1,0,0,1,6536
404012,237,1,17/02/2014,670,1,1,0,0,5496
106023,115,3,19/02/2014,495,1,1,0,0,6523
288684,388,4,29/01/2015,1144,1,1,0,0,10366
233242,186,1,05/05/2014,436,1,1,0,0,4656
80375,194,2,02/07/2013,388,1,1,0,0,4357
411131,204,5,07/02/2014,541,1,1,0,0,5951
360873,412,3,09/01/2013,567,1,1,0,0,7932
219632,561,3,07/08/2013,646,1,0,0,1,6132
616750,868,4,29/01/2015,609,1,1,0,0,9349
291014,42,7,02/03/2014,0,0,0,0,0,0
244690,1063,1,23/09/2013,635,1,1,0,0,6531
536834,892,3,31/07/2013,943,1,1,0,1,9620
105212,561,7,07/07/2013,0,0,0,0,0,0
255801,760,7,24/11/2013,0,0,0,0,0,0
65858,245,5,04/04/2014,1108,1,1,0,0,10125
585292,1020,5,01/08/2014,1092,1,1,0,1,9355
589044,67,7,10/11/2013,0,0,0,0,0,0
704530,933,7,18/05/2014,0,0,0,0,0,0
400086,87,4,18/04/2013,713,1,0,0,0,5153
80816,235,4,16/07/2015,480,1,1,0,0,6064
308220,93,7,12/10/2014,0,0,0,0,0,0
329298,440,2,04/03/2014,382,1,1,0,0,4051
571266,813,4,09/04/2015,596,1,0,0,1,5121
625830,591,7,30/03/2014,0,0,0,0,0,0
127246,825,3,03/07/2013,561,1,1,0,0,5154
690161,967,6,21/02/2015,671,1,0,0,0,5944
691897,802,3,11/06/2014,462,1,0,0,0,5617
424758,98,2,22/07/2014,381,1,0,0,1,4089
130453,92,4,21/03/2013,544,1,1,0,0,6319
416465,488,4,16/01/2014,321,1,0,0,0,2735
64134,395,4,10/10/2013,587,1,1,0,0,4763
160470,121,4,23/05/2013,530,1,0,0,0,4323
44412,712,1,26/01/2015,642,1,1,0,0,8522
288927,479,5,31/07/2015,1687,1,1,0,1,14419
256925,824,6,09/02/2013,458,1,0,0,0,3952
302423,82,2,29/10/2013,732,1,0,0,1,6937
113318,78,4,05/03/2015,501,1,1,0,0,3928
686509,113,4,17/04/2014,1016,1,1,0,1,10393
433496,53,6,31/05/2014,420,1,0,0,0,3912
249241,561,3,17/04/2013,583,1,0,0,0,4974
41531,722,1,25/03/2013,1890,1,1,0,1,13856
276761,788,3,06/02/2013,1829,1,1,0,1,18488
211851,954,6,06/06/2015,890,1,0,0,0,6734
551431,198,2,24/03/2015,328,1,0,0,0,2252
613272,1025,1,03/03/2014,0,0,1,0,0,0
642089,1019,4,16/04/2015,732,1,1,0,0,8888
446265,338,7,10/05/2015,0,0,0,0,0,0
532839,522,3,22/01/2014,598,1,1,0,0,8202
441517,885,5,14/03/2014,584,1,0,0,0,4758
703066,799,1,08/07/2013,831,1,0,0,0,8260
327332,833,6,14/12/2013,485,1,0,0,0,4923
655983,1079,1,30/12/2013,1007,1,0,0,1,7941
686661,155,4,27/03/2014,565,1,0,0,0,5890
224750,162,4,03/10/2013,0,0,0,1,0,0
212831,609,3,01/01/2014,0,0,0,1,1,0
485821,772,5,15/02/2013,363,1,0,0,0,2436
313239,564,5,13/03/2015,499,1,0,0,0,5139
147798,427,1,23/09/2013,1030,1,1,0,0,11387
341822,16,7,22/02/2015,0,0,0,0,0,0
267798,711,4,05/09/2013,439,1,0,0,1,5621
143065,857,4,25/04/2013,735,1,1,0,0,6849
382014,90,2,30/06/2015,1365,1,1,0,1,11800
25115,697,5,15/05/2015,1133,1,0,0,0,10872
195439,996,1,15/06/2015,1111,1,1,0,0,13235
120398,917,5,28/06/2013,751,1,0,0,0,6630
352884,392,5,25/10/2013,722,1,1,0,1,7327
161573,988,7,20/01/2013,0,0,0,0,0,0
54578,1004,4,08/05/2014,428,1,1,0,0,5084
45428,902,2,28/01/2014,583,1,0,0,0,4141
225917,478,7,17/03/2013,0,0,0,0,0,0
572987,70,6,12/10/2013,581,1,0,0,1,5474
582138,643,3,11/02/2015,916,1,0,0,0,6614
153833,414,1,25/11/2013,446,1,0,0,0,5895
70470,1054,5,09/05/2014,678,1,1,0,0,6630
562162,954,7,30/03/2014,0,0,0,0,0,0
208688,468,5,04/07/2014,573,1,1,0,0,5226
23446,503,1,10/06/2013,408,1,0,0,0,5494
488203,1067,6,31/08/2013,414,1,0,0,0,4455
573542,477,6,30/03/2013,596,1,0,0,0,5813
501391,362,1,30/09/2013,1073,1,0,0,0,8502
437379,437,5,25/10/2013,697,1,1,0,1,7247
531823,1058,6,01/11/2014,0,0,0,1,0,0
591454,156,5,06/12/2013,834,1,1,0,0,8178
88956,209,2,24/06/2014,569,1,0,0,0,5027
122421,849,3,12/03/2014,756,1,0,0,0,6298
646365,563,6,15/06/2013,700,1,0,0,0,5078
290992,799,6,21/02/2015,996,1,0,0,0,10139
121015,102,2,10/12/2013,1024,1,0,0,0,7165
565207,770,1,01/06/2015,814,1,1,0,0,8364
559398,33,2,14/10/2014,727,1,0,0,1,6778
36775,786,3,07/08/2013,465,1,0,0,1,3009
33880,729,5,27/12/2013,1186,1,0,0,1,10333
561895,305,6,12/10/2013,479,1,0,0,0,4433
315025,112,2,29/01/2013,753,1,0,0,0,5830
501990,36,2,11/02/2014,975,1,0,0,0,7968
439512,514,1,24/06/2013,571,1,0,0,0,4769
33494,878,3,28/08/2013,851,1,1,0,1,9477
642669,1107,7,01/12/2013,0,0,0,0,0,0
226801,271,5,05/06/2015,877,1,1,0,0,8219
680062,141,3,17/09/2014,626,1,1,0,0,6084
181381,1005,6,30/05/2015,831,1,0,0,0,5321
174884,97,6,28/02/2015,490,1,0,0,0,4666
196971,554,1,13/05/2013,544,1,1,0,0,5263
340300,195,2,15/10/2013,1010,1,0,0,0,7423
628388,938,7,21/09/2014,0,0,0,0,0,0
100124,175,4,31/10/2013,681,1,0,0,0,5177
516092,845,5,26/12/2014,0,0,0,1,1,0
3175,491,4,12/12/2013,474,1,0,0,0,5213
225309,347,6,19/07/2014,425,1,0,0,0,5031
701663,257,4,24/10/2013,660,1,1,0,0,6204
91000,303,4,25/07/2013,635,1,0,0,1,5421
263570,796,6,19/04/2014,583,1,0,0,0,5551
631769,408,6,28/09/2013,460,1,0,0,0,4367
11899,312,6,11/01/2014,441,1,0,0,0,4406
51403,134,6,05/04/2014,287,1,0,0,0,2930
256919,268,2,01/04/2014,710,1,1,0,0,6889
611698,900,6,15/06/2013,460,1,0,0,0,4776
477111,182,3,10/04/2013,378,1,1,0,0,4621
687940,914,6,23/02/2013,803,1,0,0,0,6594
59827,488,2,15/01/2013,323,1,0,0,0,2720
38264,87,3,01/04/2015,890,1,1,0,1,7290
461204,632,3,20/02/2013,830,1,1,0,0,6400
349007,664,7,26/10/2014,0,0,0,0,0,0
654137,440,7,22/06/2014,0,0,0,0,0,0
326278,970,5,04/07/2014,402,1,1,0,0,3558
297132,921,7,01/03/2015,0,0,0,0,0,0
217701,888,4,25/04/2013,653,1,1,0,0,6835
458527,750,4,09/05/2013,0,0,0,1,0,0
430722,905,1,07/07/2014,1097,1,0,0,1,10117
542753,344,6,17/05/2014,882,1,0,0,0,6058
24852,63,1,12/08/2013,790,1,1,0,0,8897
95579,817,5,04/01/2013,3105,1,0,0,1,19573
415987,357,7,02/11/2014,0,0,0,0,0,0
669606,810,3,21/05/2014,462,1,1,0,0,5658
702750,451,1,23/12/2013,818,1,0,0,1,7117
542858,696,1,27/07/2015,1167,1,1,0,1,11346
497715,933,2,14/01/2014,791,1,0,0,0,5954
148878,574,7,29/06/2014,0,0,0,0,0,0
467490,48,6,10/05/2014,385,1,0,0,0,4008
54598,651,4,17/04/2014,1210,1,1,0,1,10793
423450,889,7,24/02/2013,0,0,0,0,0,0
12869,344,3,05/06/2013,1236,1,1,0,0,9558
471312,906,4,15/05/2014,1171,1,0,0,0,9125
673452,342,1,04/11/2013,962,1,1,0,0,13111
4366,86,1,24/03/2014,562,1,0,0,0,3938
540924,702,4,21/11/2013,369,1,1,0,0,4723
188575,583,1,28/04/2014,633,1,1,0,0,7073
565068,1056,1,18/11/2013,349,1,1,0,0,3524
49743,698,1,07/04/2014,2025,1,0,0,0,15559
147077,583,4,04/07/2013,479,1,1,0,0,4747
257201,132,2,20/01/2015,476,1,0,0,0,4295
23334,379,7,27/07/2014,0,0,0,0,0,0
194132,799,4,21/03/2013,855,1,1,0,0,9298
482166,335,5,23/01/2015,2357,1,0,0,0,11773
63747,28,6,14/06/2014,302,1,0,0,0,2627
482675,276,7,14/12/2014,0,0,0,0,0,0
212010,831,4,16/10/2014,1325,1,0,0,1,9756
421498,429,1,23/12/2013,952,1,0,0,1,7708
432421,292,2,07/10/2014,800,1,1,0,0,6914
458636,207,2,22/07/2014,1100,1,0,0,1,10455
517203,966,2,23/09/2014,571,1,0,0,0,4111
391016,352,1,16/12/2013,910,1,1,0,0,11616
405727,673,6,26/10/2013,462,1,0,0,0,5464
504847,967,6,24/05/2014,628,1,0,0,0,5565
68271,187,4,07/02/2013,839,1,1,0,0,7039
310818,699,4,22/01/2015,0,0,0,0,0,0
16042,47,4,16/05/2013,912,1,1,0,0,7554
640673,746,7,05/04/2015,0,0,0,0,1,0
83650,112,5,05/09/2014,727,1,1,0,1,5855
395858,203,4,11/07/2013,727,1,0,0,0,5643
48226,187,4,16/04/2015,738,1,1,0,1,5893
392671,371,7,11/05/2014,0,0,0,0,0,0
229037,271,1,01/04/2013,0,0,0,1,1,0
632520,427,2,05/02/2013,996,1,1,0,0,9740
277729,662,4,09/04/2015,607,1,0,0,1,5505
361573,712,5,13/09/2013,678,1,1,0,0,7806
273322,827,5,16/05/2014,1756,1,0,0,0,13139
118983,404,4,23/04/2015,545,1,0,0,0,3897
547349,942,2,21/10/2014,446,1,1,0,1,5542
387827,433,4,10/10/2013,680,1,1,0,1,6099
691558,1056,3,13/05/2015,526,1,0,0,0,4600
58317,1104,2,04/02/2014,445,1,1,0,0,5880
537419,735,6,21/02/2015,432,1,0,0,0,4068
4434,551,4,21/02/2013,988,1,1,0,0,6637
134712,949,3,10/12/2014,405,1,0,0,0,4094
236435,397,5,11/04/2014,711,1,0,0,0,6361
541302,216,1,10/06/2013,903,1,0,0,0,6633
366235,189,1,01/06/2015,1060,1,1,0,0,12328
178063,209,6,27/12/2014,598,1,0,0,0,5792
493579,117,2,01/04/2014,607,1,1,0,0,5604
326518,792,1,23/12/2013,1318,1,0,0,1,12682
5032,325,5,14/02/2014,641,1,0,0,0,5389
189392,748,6,29/11/2014,552,1,0,0,0,5687
189375,505,1,02/09/2013,567,1,0,0,1,4144
317879,1013,2,01/07/2014,585,1,1,0,0,5913
23726,874,7,24/03/2013,0,0,0,0,1,0
588383,374,4,18/06/2015,873,1,1,0,0,7380
204726,672,1,25/08/2014,1368,1,0,0,1,7908
302340,27,4,23/01/2014,1055,1,1,0,0,9734
599222,20,1,13/01/2014,960,1,0,0,0,8230
535716,962,5,28/06/2013,878,1,0,0,0,6350
680372,1019,7,31/03/2013,0,0,0,0,0,0
241572,185,2,09/12/2014,514,1,0,0,0,5715
561845,1103,4,18/12/2014,553,1,1,0,0,6687
628015,476,2,03/02/2015,772,1,1,0,0,7388
394697,721,1,28/07/2014,707,1,1,0,1,8908
163418,851,7,02/02/2014,0,0,0,0,0,0
138560,694,4,06/03/2014,769,1,1,0,1,8371
424384,960,3,24/09/2014,445,1,0,0,0,4812
488983,833,7,17/05/2015,0,0,0,0,0,0
204241,11,2,23/06/2015,938,1,0,0,0,6504
625339,158,1,20/10/2014,501,1,1,0,1,8170
14086,403,1,03/11/2014,1006,1,1,0,0,11190
702710,318,2,07/05/2013,624,1,0,0,0,6844
710138,836,3,04/03/2015,783,1,1,0,0,7024
186735,82,5,13/12/2013,1034,1,0,0,0,10080
254917,509,5,27/09/2013,564,1,1,0,0,6761
609447,774,3,22/05/2013,703,1,0,0,0,4917
81115,333,4,18/12/2014,1598,1,1,0,0,13092
414019,864,4,12/12/2013,546,1,0,0,0,3590
32865,732,2,25/11/2014,507,1,1,0,0,5235
676345,50,6,18/07/2015,375,1,0,0,0,4138
682528,28,6,28/06/2014,297,1,0,0,0,2603
687333,1001,4,21/02/2013,712,1,1,0,1,6471
634258,1050,5,12/09/2014,480,1,0,0,0,6296
169533,116,4,12/02/2015,738,1,0,0,0,6365
454892,264,2,17/09/2013,874,1,0,0,0,6040
575350,425,3,21/08/2013,362,1,0,0,1,2907
686955,741,6,17/01/2015,991,1,0,0,0,8511
303010,924,5,21/02/2014,463,1,1,0,0,5155
707802,846,3,29/10/2014,598,1,0,0,0,5054
139975,1001,6,02/11/2013,433,1,0,0,0,3929
704769,638,3,12/03/2014,387,1,0,0,0,4341
579869,86,5,18/04/2014,0,0,1,1,1,0
146751,617,4,12/06/2014,624,1,0,0,0,6516
114124,1049,5,25/04/2014,535,1,0,0,1,5027
410036,352,3,01/07/2015,664,1,1,0,0,7715
677553,4,5,18/07/2014,1268,1,1,0,1,9669
639042,478,2,12/05/2015,635,1,0,0,0,5491
629766,332,7,06/10/2013,0,0,0,0,0,0
177349,292,7,20/10/2013,0,0,0,0,0,0
459947,834,3,22/04/2015,566,1,0,0,0,4742
557282,307,5,31/05/2013,442,1,1,0,0,4054
352503,824,5,23/05/2014,877,1,1,0,0,7680
628788,249,3,30/10/2013,507,1,0,0,0,4593
300124,159,1,15/06/2015,998,1,1,0,0,12901
301614,339,4,25/06/2015,681,1,0,0,0,4721
171424,782,1,24/11/2014,626,1,1,0,0,7637
392653,79,3,04/03/2015,612,1,1,0,0,6388
554801,569,6,26/04/2014,319,1,0,0,0,2543
576473,376,2,08/10/2013,1072,1,1,0,1,10115
171289,514,6,13/04/2013,455,1,0,0,0,4151
342884,581,1,09/03/2015,636,1,0,0,0,4704
167996,511,7,31/05/2015,0,0,0,0,0,0
260468,386,6,10/01/2015,533,1,0,0,0,6346
688026,561,7,04/05/2014,0,0,0,0,0,0
46640,825,4,19/06/2014,0,0,1,1,1,0
154128,64,4,22/08/2013,681,1,0,0,1,8249
41241,506,5,27/02/2015,854,1,0,0,0,7568
312150,1089,3,29/05/2013,1166,1,1,0,0,11906
288872,80,6,26/07/2014,648,1,0,0,0,8128
514205,512,3,05/02/2014,1359,1,1,0,0,6355
301595,709,5,13/12/2013,1266,1,0,0,0,8731
461588,1022,4,24/01/2013,767,1,1,0,0,6939
622163,869,5,14/03/2014,719,1,0,0,0,4689
418808,62,3,24/04/2013,759,1,1,0,0,7135
89743,280,5,17/01/2014,466,1,0,0,0,5101
324816,48,1,23/03/2015,405,1,0,0,0,3591
3910,956,2,08/01/2013,668,1,1,0,0,5573
327446,1065,4,13/03/2014,483,1,0,0,0,3958
268276,210,2,28/07/2015,328,1,1,0,1,3413
320173,950,7,18/05/2014,0,0,0,0,0,0
126152,1107,4,14/05/2015,0,0,0,1,0,0
605750,796,4,26/03/2015,641,1,0,0,0,6106
376673,199,2,29/10/2013,452,1,0,0,0,5090
157170,185,6,19/01/2013,479,1,0,0,0,5881
400534,927,6,13/09/2014,662,1,0,0,0,4784
375414,727,3,29/01/2014,395,1,0,0,0,3573
51680,378,7,09/02/2014,0,0,0,0,0,0
644657,434,3,19/06/2013,637,1,1,0,0,8176
592468,473,5,27/12/2013,536,1,0,0,1,5577
648305,928,1,23/09/2013,871,1,1,0,0,11523
316333,201,6,27/12/2014,434,1,0,0,0,4703
542166,643,5,27/02/2015,1145,1,0,0,0,9652
636180,222,5,16/08/2013,595,1,1,0,0,5275
211465,283,6,20/04/2013,662,1,0,0,0,7290
78567,821,2,19/11/2013,998,1,1,0,0,8588
536453,791,1,30/12/2013,971,1,0,0,1,9016
139595,555,6,04/01/2014,556,1,0,0,0,5383
314773,874,4,21/05/2015,579,1,1,0,0,5521
